165 [7,2,9,5,6,8,1,4,3,8,6,1,2,4,3,5,9,7,4,3,5,7,1,9,8,6,2,2,1,4,9,5,6,3,7,8,5,8,6,3,2,7,4,1,9,9,7,3,1,8,4,2,5,6,6,5,7,8,3,1,9,2,4,1,9,8,4,7,2,6,3,5,3,4,2,6,9,5,7,8,1] 46 113
166 [8,7,5,9,3,4,1,2,6,1,3,2,8,5,6,9,7,4,4,9,6,2,1,7,5,3,8,9,6,7,1,4,3,8,5,2,5,4,1,6,2,8,3,9,7,2,8,3,5,7,9,6,4,1,6,1,4,7,9,5,2,8,3,7,2,9,3,8,1,4,6,5,3,5,8,4,6,2,7,1,9] 46 62
167 [3,5,8,4,7,2,6,1,9,4,1,7,8,6,9,2,5,3,2,6,9,3,1,5,7,8,4,5,8,1,9,3,7,4,2,6,9,2,3,5,4,6,1,7,8,6,7,4,2,8,1,3,9,5,7,9,6,1,5,4,8,3,2,1,3,5,6,2,8,9,4,7,8,4,2,7,9,3,5,6,1] 40 225
168 [6,2,9,5,4,3,7,8,1,3,8,1,9,7,2,5,4,6,4,5,7,1,6,8,2,9,3,8,7,6,4,3,9,1,5,2,5,1,2,6,8,7,9,3,4,9,4,3,2,1,5,8,6,7,1,6,8,7,9,4,3,2,5,7,9,5,3,2,6,4,1,8,2,3,4,8,5,1,6,7,9] 51 145
169 [8,4,1,6,9,3,5,2,7,5,9,6,8,7,2,3,4,1,3,7,2,4,5,1,8,6,9,1,6,9,3,8,5,2,7,4,7,8,4,9,2,6,1,3,5,2,3,5,1,4,7,9,8,6,6,5,7,2,1,8,4,9,3,4,2,3,5,6,9,7,1,8,9,1,8,7,3,4,6,5,2] 38 135
170 [4,8,6,9,2,7,5,3,1,9,2,3,5,8,1,6,4,7,7,1,5,4,3,6,2,8,9,2,5,7,1,6,8,3,9,4,8,9,1,3,4,5,7,2,6,3,6,4,7,9,2,1,5,8,6,7,8,2,5,9,4,1,3,5,4,9,6,1,3,8,7,2,1,3,2,8,7,4,9,6,5] 34 1
171 [5,2,9,8,7,1,3,6,4,3,6,1,9,4,5,8,7,2,7,8,4,6,2,3,1,5,9,6,3,8,1,9,2,5,4,7,1,7,5,3,6,4,2,9,8,9,4,2,5,8,7,6,1,3,8,5,3,4,1,9,7,2,6,4,1,7,2,3,6,9,8,5,2,9,6,7,5,8,4,3,1] 45 47
172 [8,2,9,3,5,1,7,6,4,5,4,7,2,6,9,1,3,8,6,3,1,7,4,8,2,9,5,3,6,5,9,2,7,4,8,1,9,8,4,6,1,5,3,2,7,7,1,2,8,3,4,6,5,9,4,9,6,5,7,3,8,1,2,2,7,8,1,9,6,5,4,3,1,5,3,4,8,2,9,7,6] 45 854
173 [8,3,2,1,9,7,6,4,5,1,5,6,8,2,4,9,3,7,7,4,9,5,3,6,2,1,8,4,1,8,3,5,2,7,9,6,9,7,5,4,6,8,1,2,3,6,2,3,7,1,9,8,5,4,5,8,4,2,7,1,3,6,9,2,6,7,9,4,3,5,8,1,3,9,1,6,8,5,4,7,2] 53 170
174 [9,7,5,8,6,3,2,4,1,1,2,8,9,7,4,3,6,5,4,3,6,2,5,1,8,7,9,2,5,9,1,3,6,4,8,7,6,8,1,7,4,2,5,9,3,7,4,3,5,9,8,6,1,2,3,1,2,6,8,7,9,5,4,8,9,4,3,1,5,7,2,6,5,6,7,4,2,9,1,3,8] 49 264
175 [6,2,4,3,1,9,8,7,5,5,8,1,4,6,7,2,3,9,7,9,3,8,5,2,1,4,6,2,3,8,7,4,6,9,5,1,9,7,6,1,8,5,3,2,4,4,1,5,2,9,3,6,8,7,8,5,9,6,3,4,7,1,2,1,4,2,9,7,8,5,6,3,3,6,7,5,2,1,4,9,8] 56 86
176 [7,8,6,5,9,1,2,3,4,1,9,4,2,7,3,5,6,8,3,5,2,8,6,4,1,9,7,4,3,1,7,8,2,9,5,6,9,2,7,4,5,6,8,1,3,5,6,8,3,1,9,7,4,2,8,1,9,6,3,7,4,2,5,2,7,3,1,4,5,6,8,9,6,4,5,9,2,8,3,7,1] 52 104
177 [1,6,2,8,5,4,9,3,7,7,4,5,6,9,3,2,8,1,3,8,9,2,7,1,5,6,4,4,7,8,1,3,2,6,5,9,2,5,1,7,6,9,8,4,3,9,3,6,5,4,8,1,7,2,5,9,7,4,1,6,3,2,8,6,2,3,9,8,7,4,1,5,8,1,4,3,2,5,7,9,6] 39 91
178 [3,7,5,4,6,1,8,2,9,8,1,6,2,3,9,7,5,4,2,4,9,7,8,5,6,1,3,1,5,7,3,9,6,2,4,8,9,3,8,5,2,4,1,7,6,4,6,2,8,1,7,9,3,5,7,9,3,6,4,2,5,8,1,6,2,4,1,5,8,3,9,7,5,8,1,9,7,3,4,6,2] 41 50
179 [8,2,3,9,7,1,4,5,6,4,7,6,3,2,5,1,9,8,9,5,1,6,8,4,2,7,3,5,9,7,1,3,2,8,6,4,3,1,4,7,6,8,9,2,5,6,8,2,5,4,9,3,1,7,1,4,8,2,5,7,6,3,9,7,3,9,8,1,6,5,4,2,2,6,5,4,9,3,7,8,1] 43 206
180 [5,9,4,6,8,2,1,7,3,8,6,3,4,1,7,9,5,2,2,1,7,5,3,9,6,8,4,4,8,6,3,7,1,2,9,5,7,5,2,8,9,6,3,4,1,9,3,1,2,5,4,7,6,8,6,7,5,1,4,3,8,2,9,1,4,9,7,2,8,5,3,6,3,2,8,9,6,5,4,1,7] 52 157
181 [9,2,5,8,6,1,3,4,7,3,8,6,4,7,2,1,9,5,4,1,7,3,5,9,6,8,2,5,7,4,2,3,8,9,6,1,6,9,1,5,4,7,8,2,3,8,3,2,1,9,6,5,7,4,1,5,9,7,8,4,2,3,6,7,6,3,9,2,5,4,1,8,2,4,8,6,1,3,7,5,9] 48 874
182 [1,4,5,2,9,8,6,3,7,7,6,2,1,5,3,4,9,8,9,8,3,6,4,7,2,1,5,4,1,8,9,6,5,7,2,3,5,3,7,8,2,4,1,6,9,6,2,9,3,7,1,8,5,4,8,5,1,7,3,2,9,4,6,3,7,6,4,1,9,5,8,2,2,9,4,5,8,6,3,7,1] 40 975
183 [1,5,2,6,3,4,8,9,7,9,8,7,2,5,1,6,4,3,4,6,3,7,9,8,1,5,2,8,7,5,3,2,9,4,1,6,2,4,1,5,8,6,3,7,9,3,9,6,4,1,7,5,2,8,6,3,9,1,4,2,7,8,5,5,2,4,8,7,3,9,6,1,7,1,8,9,6,5,2,3,4] 47 111
184 [5,9,2,6,3,7,1,4,8,3,1,7,8,9,4,6,5,2,6,8,4,5,2,1,9,3,7,2,6,5,4,7,9,8,1,3,8,7,9,1,6,3,5,2,4,4,3,1,2,8,5,7,6,9,1,2,6,7,4,8,3,9,5,7,5,3,9,1,2,4,8,6,9,4,8,3,5,6,2,7,1] 37 11
185 [2,7,1,5,8,4,3,9,6,9,4,3,7,1,6,8,2,5,6,8,5,2,9,3,7,4,1,7,2,9,4,3,5,1,6,8,5,1,6,8,7,9,4,3,2,8,3,4,1,6,2,9,5,7,3,5,7,9,2,1,6,8,4,4,6,8,3,5,7,2,1,9,1,9,2,6,4,8,5,7,3] 34 185
186 [6,3,9,4,1,5,7,8,2,7,5,4,8,9,2,6,1,3,8,2,1,7,3,6,9,4,5,2,1,3,5,6,7,4,9,8,9,8,6,1,4,3,2,5,7,4,7,5,2,8,9,1,3,6,3,4,2,9,7,8,5,6,1,5,9,8,6,2,1,3,7,4,1,6,7,3,5,4,8,2,9] 51 182
187 [9,6,2,8,3,5,4,1,7,8,4,3,9,1,7,5,6,2,5,1,7,4,2,6,9,3,8,1,5,6,2,9,8,3,7,4,2,9,4,7,6,3,8,5,1,7,3,8,1,5,4,2,9,6,4,7,5,6,8,9,1,2,3,6,2,9,3,4,1,7,8,5,3,8,1,5,7,2,6,4,9] 50 71
188 [1,7,8,9,4,5,2,6,3,3,4,9,1,6,2,7,8,5,2,5,6,3,8,7,1,9,4,5,2,3,8,7,9,4,1,6,9,1,7,6,2,4,5,3,8,8,6,4,5,1,3,9,7,2,6,3,5,2,9,1,8,4,7,7,9,2,4,3,8,6,5,1,4,8,1,7,5,6,3,2,9] 46 691
189 [3,2,8,4,5,9,7,1,6,4,7,5,6,8,1,9,3,2,9,1,6,7,3,2,4,5,8,1,3,2,9,4,8,6,7,5,7,8,9,5,1,6,3,2,4,6,5,4,3,2,7,8,9,1,8,6,7,2,9,5,1,4,3,2,9,3,1,6,4,5,8,7,5,4,1,8,7,3,2,6,9] 51 150
190 [9,3,5,6,2,7,1,4,8,6,8,2,5,1,4,9,3,7,1,7,4,8,9,3,5,2,6,8,1,7,3,6,5,2,9,4,4,9,3,1,8,2,6,7,5,5,2,6,4,7,9,3,8,1,2,6,9,7,5,8,4,1,3,3,5,8,2,4,1,7,6,9,7,4,1,9,3,6,8,5,2] 53 69
191 [1,2,5,9,4,7,8,6,3,4,9,3,1,6,8,2,7,5,8,6,7,3,2,5,4,9,1,7,4,8,5,1,9,6,3,2,2,5,6,8,3,4,9,1,7,3,1,9,6,7,2,5,4,8,5,3,1,2,9,6,7,8,4,6,7,2,4,8,3,1,5,9,9,8,4,7,5,1,3,2,6] 45 113
192 [9,7,3,8,2,1,4,5,6,5,8,1,6,9,4,7,3,2,6,2,4,5,3,7,8,1,9,3,6,2,1,4,8,5,9,7,1,9,8,3,7,5,6,2,4,4,5,7,2,6,9,1,8,3,7,3,5,9,8,6,2,4,1,2,1,6,4,5,3,9,7,8,8,4,9,7,1,2,3,6,5] 52 15
193 [4,8,6,7,1,3,2,9,5,9,2,5,4,8,6,7,3,1,3,7,1,9,2,5,8,4,6,6,3,7,1,9,4,5,8,2,1,9,8,6,5,2,4,7,3,5,4,2,3,7,8,6,1,9,7,1,4,5,6,9,3,2,8,2,6,9,8,3,7,1,5,4,8,5,3,2,4,1,9,6,7] 36 45
194 [1,4,3,8,6,2,9,7,5,9,7,6,4,3,5,1,8,2,2,8,5,7,9,1,4,6,3,3,6,8,1,7,4,5,2,9,4,2,1,9,5,6,7,3,8,7,5,9,3,2,8,6,1,4,5,1,7,2,8,9,3,4,6,8,9,4,6,1,3,2,5,7,6,3,2,5,4,7,8,9,1] 36 62
195 [8,3,5,2,6,1,9,4,7,1,6,2,9,7,4,5,3,8,4,9,7,3,8,5,1,6,2,2,4,8,5,3,6,7,1,9,3,1,9,4,2,7,6,8,5,5,7,6,8,1,9,4,2,3,7,2,1,6,9,8,3,5,4,6,5,3,7,4,2,8,9,1,9,8,4,1,5,3,2,7,6] 55 247
196 [2,6,8,1,9,4,7,3,5,4,9,1,3,5,7,2,6,8,3,7,5,6,2,8,4,9,1,8,4,6,2,1,5,3,7,9,7,3,9,4,8,6,1,5,2,1,5,2,9,7,3,8,4,6,5,8,4,7,6,2,9,1,3,6,1,7,8,3,9,5,2,4,9,2,3,5,4,1,6,8,7] 47 114
197 [5,8,9,4,3,1,7,2,6,1,6,7,5,9,2,4,3,8,2,4,3,6,8,7,1,5,9,6,5,1,9,4,8,3,7,2,9,7,4,2,1,3,6,8,5,3,2,8,7,6,5,9,1,4,4,3,5,8,7,6,2,9,1,8,1,6,3,2,9,5,4,7,7,9,2,1,5,4,8,6,3] 38 1625
198 [5,3,2,7,8,1,4,9,6,8,1,6,4,2,9,3,5,7,4,9,7,6,3,5,8,1,2,1,6,3,2,4,7,9,8,5,7,5,4,8,9,3,6,2,1,2,8,9,1,5,6,7,3,4,9,4,1,5,7,8,2,6,3,3,7,5,9,6,2,1,4,8,6,2,8,3,1,4,5,7,9] 45 33
199 [6,4,1,8,3,2,9,7,5,9,8,3,5,1,7,2,6,4,7,5,2,6,9,4,8,1,3,4,1,7,2,8,6,5,3,9,2,9,6,7,5,3,1,4,8,8,3,5,9,4,1,6,2,7,1,2,9,4,7,8,3,5,6,5,6,4,3,2,9,7,8,1,3,7,8,1,6,5,4,9,2] 37 274
200 [2,4,3,8,9,7,1,5,6,5,6,1,2,3,4,8,9,7,7,9,8,1,6,5,2,4,3,1,8,9,5,2,3,7,6,4,3,5,4,7,1,6,9,8,2,6,7,2,9,4,8,5,3,1,9,3,5,4,7,1,6,2,8,8,1,6,3,5,2,4,7,9,4,2,7,6,8,9,3,1,5] 48 37
201 [5,1,7,9,8,2,4,6,3,9,8,4,3,5,6,7,2,1,2,3,6,1,7,4,5,9,8,4,9,8,2,1,3,6,7,5,1,2,3,5,6,7,8,4,9,7,6,5,8,4,9,3,1,2,8,4,2,6,3,1,9,5,7,3,7,9,4,2,5,1,8,6,6,5,1,7,9,8,2,3,4] 57 312
202 [2,5,9,1,7,3,6,4,8,6,3,1,5,8,4,9,2,7,7,4,8,2,9,6,1,3,5,1,9,4,6,5,7,2,8,3,3,2,6,8,4,9,7,5,1,5,8,7,3,1,2,4,6,9,8,6,2,7,3,1,5,9,4,4,7,5,9,6,8,3,1,2,9,1,3,4,2,5,8,7,6] 37 24
203 [9,5,1,7,4,2,8,6,3,4,7,8,6,1,3,9,5,2,3,2,6,9,5,8,7,4,1,7,1,5,8,9,4,3,2,6,2,6,9,3,7,5,1,8,4,8,4,3,1,2,6,5,9,7,6,3,4,5,8,1,2,7,9,1,8,7,2,6,9,4,3,5,5,9,2,4,3,7,6,1,8] 56 49
204 [6,7,3,4,1,8,5,9,2,8,4,1,5,2,9,6,3,7,5,2,9,7,3,6,1,4,8,7,6,8,9,5,1,3,2,4,3,1,2,6,7,4,8,5,9,4,9,5,3,8,2,7,6,1,2,3,4,1,6,7,9,8,5,1,8,6,2,9,5,4,7,3,9,5,7,8,4,3,2,1,6] 59 311
205 [6,7,5,4,3,9,8,1,2,3,8,2,7,5,1,6,9,4,9,4,1,8,2,6,5,7,3,8,2,3,9,7,4,1,5,6,1,6,9,2,8,5,3,4,7,7,5,4,1,6,3,9,2,8,4,3,7,5,9,8,2,6,1,5,1,6,3,4,2,7,8,9,2,9,8,6,1,7,4,3,5] 50 80
206 [6,2,3,4,9,1,7,8,5,4,9,1,8,7,5,6,2,3,7,5,8,3,6,2,4,1,9,9,1,6,2,5,3,8,4,7,5,7,2,9,4,8,1,3,6,3,8,4,7,1,6,9,5,2,1,4,7,5,3,9,2,6,8,2,6,5,1,8,7,3,9,4,8,3,9,6,2,4,5,7,1] 47 134
207 [7,1,4,5,2,9,3,8,6,6,9,5,7,8,3,2,4,1,2,3,8,4,1,6,9,7,5,8,5,7,9,6,4,1,3,2,1,6,9,2,3,7,8,5,4,4,2,3,8,5,1,6,9,7,3,8,6,1,4,5,7,2,9,5,7,1,3,9,2,4,6,8,9,4,2,6,7,8,5,1,3] 53 97
208 [8,2,7,9,6,5,4,3,1,6,4,1,8,2,3,9,5,7,5,3,9,1,4,7,2,6,8,7,9,5,6,3,1,8,2,4,4,8,3,7,9,2,6,1,5,1,6,2,4,5,8,3,7,9,9,7,6,2,1,4,5,8,3,3,1,4,5,8,6,7,9,2,2,5,8,3,7,9,1,4,6] 64 124
209 [3,5,1,4,2,7,6,8,9,9,6,8,3,5,1,4,2,7,7,4,2,9,6,8,3,5,1,4,9,7,5,1,6,2,3,8,1,8,5,7,3,2,9,4,6,2,3,6,8,4,9,1,7,5,5,2,9,6,7,3,8,1,4,8,1,4,2,9,5,7,6,3,6,7,3,1,8,4,5,9,2] 44 1540
210 [7,1,8,4,3,9,2,5,6,3,6,9,1,5,2,7,4,8,5,4,2,7,8,6,1,9,3,8,3,4,9,2,1,5,6,7,9,2,6,8,7,5,3,1,4,1,5,7,6,4,3,9,8,2,2,7,1,5,6,4,8,3,9,6,9,3,2,1,8,4,7,5,4,8,5,3,9,7,6,2,1] 50 164
211 [5,4,1,6,2,7,3,9,8,8,9,2,3,4,5,7,1,6,3,7,6,1,9,8,4,2,5,1,3,7,8,6,9,2,5,4,9,8,4,2,5,3,6,7,1,2,6,5,7,1,4,9,8,3,4,2,8,5,7,6,1,3,9,7,5,9,4,3,1,8,6,2,6,1,3,9,8,2,5,4,7] 51 161
212 [4,6,2,7,5,3,9,1,8,5,1,7,2,8,9,6,3,4,3,9,8,1,6,4,5,7,2,1,4,3,8,2,5,7,6,9,2,8,6,3,9,7,1,4,5,9,7,5,4,1,6,2,8,3,8,3,9,6,7,2,4,5,1,6,2,4,5,3,1,8,9,7,7,5,1,9,4,8,3,2,6] 55 319
213 [8,7,6,9,3,5,2,1,4,1,5,4,2,6,8,3,9,7,3,9,2,1,7,4,5,6,8,7,3,1,8,2,9,6,4,5,6,8,5,7,4,1,9,3,2,2,4,9,3,5,6,8,7,1,9,6,8,4,1,2,7,5,3,4,2,7,5,9,3,1,8,6,5,1,3,6,8,7,4,2,9] 57 1088
214 [8,4,3,5,1,6,9,7,2,9,2,7,3,4,8,5,1,6,1,5,6,7,2,9,3,8,4,7,6,5,2,3,4,1,9,8,2,9,1,8,5,7,4,6,3,3,8,4,9,6,1,7,2,5,4,3,8,1,7,2,6,5,9,6,7,2,4,9,5,8,3,1,5,1,9,6,8,3,2,4,7] 40 36
215 [8,3,6,5,7,4,2,9,1,5,9,4,6,2,1,8,3,7,2,7,1,9,3,8,6,4,5,6,1,9,8,4,2,7,5,3,4,2,3,7,5,9,1,8,6,7,8,5,1,6,3,9,2,4,3,5,8,2,1,7,4,6,9,9,4,7,3,8,6,5,1,2,1,6,2,4,9,5,3,7,8] 47 127
216 [5,3,1,6,4,9,7,8,2,9,6,7,2,5,8,4,3,1,4,8,2,7,1,3,5,6,9,3,5,9,8,2,1,6,4,7,2,7,4,5,3,6,1,9,8,6,1,8,9,7,4,2,5,3,7,4,3,1,9,5,8,2,6,1,9,6,4,8,2,3,7,5,8,2,5,3,6,7,9,1,4] 47 33
217 [2,6,1,9,4,3,8,7,5,9,8,4,7,6,5,2,3,1,5,7,3,1,2,8,4,9,6,6,3,5,8,1,2,7,4,9,7,9,8,3,5,4,1,6,2,1,4,2,6,9,7,5,8,3,8,5,6,4,3,1,9,2,7,3,2,7,5,8,9,6,1,4,4,1,9,2,7,6,3,5,8] 51 34
218 [8,4,1,3,5,9,2,7,6,7,5,6,2,4,1,9,8,3,2,9,3,7,6,8,5,1,4,1,7,4,8,2,6,3,5,9,9,6,5,1,7,3,4,2,8,3,2,8,4,9,5,1,6,7,5,3,7,6,1,4,8,9,2,6,8,9,5,3,2,7,4,1,4,1,2,9,8,7,6,3,5] 53 171
219 [2,4,9,1,7,3,5,6,8,7,3,8,6,9,5,2,4,1,5,6,1,2,4,8,7,9,3,8,1,7,9,5,2,6,3,4,3,2,4,7,8,6,9,1,5,6,9,5,3,1,4,8,2,7,4,8,2,5,6,1,3,7,9,9,5,3,4,2,7,1,8,6,1,7,6,8,3,9,4,5,2] 40 29
220 [2,1,4,5,7,3,9,6,8,8,6,3,2,4,9,7,1,5,9,5,7,1,8,6,2,3,4,6,7,1,9,5,4,8,2,3,4,3,8,7,1,2,6,5,9,5,2,9,3,6,8,1,4,7,1,9,6,8,3,5,4,7,2,3,4,2,6,9,7,5,8,1,7,8,5,4,2,1,3,9,6] 51 73
221 [5,1,7,9,8,2,3,4,6,6,2,3,5,4,1,9,8,7,9,8,4,3,7,6,5,1,2,4,3,8,7,1,9,2,6,5,2,5,9,8,6,3,1,7,4,7,6,1,4,2,5,8,3,9,1,7,2,6,5,8,4,9,3,3,4,5,1,9,7,6,2,8,8,9,6,2,3,4,7,5,1] 36 167
222 [7,5,3,8,1,2,6,4,9,8,9,2,5,4,6,7,1,3,6,1,4,3,9,7,2,5,8,3,6,8,7,2,4,1,9,5,2,4,9,6,5,1,3,8,7,1,7,5,9,3,8,4,2,6,9,8,1,2,6,3,5,7,4,5,2,6,4,7,9,8,3,1,4,3,7,1,8,5,9,6,2] 50 177
223 [5,6,4,1,3,9,2,8,7,2,3,9,4,7,8,6,1,5,8,1,7,5,2,6,9,3,4,3,2,8,7,1,4,5,9,6,9,7,6,2,8,5,1,4,3,4,5,1,6,9,3,7,2,8,7,9,5,8,4,2,3,6,1,6,8,2,3,5,1,4,7,9,1,4,3,9,6,7,8,5,2] 45 139
224 [9,4,5,7,1,8,2,6,3,7,8,1,2,6,3,5,4,9,3,2,6,9,5,4,8,1,7,6,7,2,3,9,5,1,8,4,4,5,9,8,2,1,3,7,6,8,1,3,6,4,7,9,5,2,1,9,7,5,3,6,4,2,8,2,6,4,1,8,9,7,3,5,5,3,8,4,7,2,6,9,1] 43 249
225 [6,5,1,8,2,3,4,7,9,7,4,8,1,6,9,5,3,2,2,3,9,5,4,7,6,8,1,1,2,3,7,5,6,9,4,8,8,9,6,2,1,4,7,5,3,4,7,5,3,9,8,1,2,6,5,8,4,9,3,1,2,6,7,9,6,7,4,8,2,3,1,5,3,1,2,6,7,5,8,9,4] 42 52
226 [4,5,6,2,1,9,7,8,3,3,8,2,4,6,7,9,5,1,9,7,1,8,5,3,4,2,6,6,2,5,7,3,8,1,9,4,8,4,9,6,2,1,5,3,7,1,3,7,9,4,5,8,6,2,2,6,8,1,9,4,3,7,5,5,9,4,3,7,2,6,1,8,7,1,3,5,8,6,2,4,9] 40 129
227 [8,2,7,4,3,6,5,1,9,6,5,3,8,9,1,2,4,7,4,9,1,2,7,5,6,8,3,1,4,2,3,6,8,9,7,5,9,7,8,5,1,2,4,3,6,5,3,6,9,4,7,8,2,1,3,6,4,7,2,9,1,5,8,7,8,9,1,5,4,3,6,2,2,1,5,6,8,3,7,9,4] 36 178
228 [3,5,9,2,4,7,6,8,1,7,8,2,6,3,1,9,5,4,6,1,4,5,8,9,2,3,7,8,7,6,1,2,4,5,9,3,9,4,3,8,5,6,1,7,2,5,2,1,9,7,3,8,4,6,4,6,5,3,9,2,7,1,8,1,9,7,4,6,8,3,2,5,2,3,8,7,1,5,4,6,9] 42 930
229 [2,7,5,9,4,3,6,8,1,3,9,1,2,8,6,4,7,5,4,8,6,1,7,5,2,9,3,8,3,7,4,6,1,9,5,2,9,6,4,7,5,2,1,3,8,1,5,2,3,9,8,7,6,4,6,1,3,5,2,9,8,4,7,5,4,9,8,1,7,3,2,6,7,2,8,6,3,4,5,1,9] 53 52
230 [5,3,6,2,1,7,8,4,9,9,2,7,3,8,4,5,1,6,1,4,8,9,5,6,3,2,7,3,8,9,4,2,1,6,7,5,6,1,2,7,9,5,4,3,8,4,7,5,8,6,3,2,9,1,8,6,4,1,3,9,7,5,2,7,5,1,6,4,2,9,8,3,2,9,3,5,7,8,1,6,4] 50 24
231 [7,2,8,3,5,9,6,1,4,1,6,4,7,2,8,9,5,3,3,5,9,1,4,6,8,2,7,4,7,5,6,8,2,1,3,9,8,9,1,4,3,7,2,6,5,6,3,2,9,1,5,7,4,8,5,8,7,2,6,4,3,9,1,2,4,3,8,9,1,5,7,6,9,1,6,5,7,3,4,8,2] 48 145
232 [6,1,9,8,5,2,7,4,3,4,3,8,1,7,9,2,6,5,2,5,7,3,6,4,1,8,9,9,7,2,6,3,1,4,5,8,3,8,6,4,2,5,9,1,7,5,4,1,7,9,8,6,3,2,7,2,4,5,1,3,8,9,6,8,9,3,2,4,6,5,7,1,1,6,5,9,8,7,3,2,4] 51 91
233 [8,4,2,1,5,9,7,6,3,1,5,6,7,2,3,4,8,9,3,9,7,8,6,4,1,2,5,7,6,9,5,3,2,8,1,4,5,2,3,4,1,8,9,7,6,4,8,1,9,7,6,5,3,2,2,1,5,3,4,7,6,9,8,9,3,4,6,8,1,2,5,7,6,7,8,2,9,5,3,4,1] 44 20
234 [2,8,7,1,3,5,9,4,6,4,3,5,9,2,6,1,8,7,1,6,9,7,4,8,3,5,2,7,9,3,5,6,1,8,2,4,5,2,6,3,8,4,7,1,9,8,4,1,2,7,9,6,3,5,9,7,8,4,5,3,2,6,1,6,5,2,8,1,7,4,9,3,3,1,4,6,9,2,5,7,8] 55 115
235 [9,8,5,7,3,6,2,1,4,6,4,3,2,5,1,9,8,7,7,2,1,9,4,8,5,6,3,5,7,4,1,2,3,6,9,8,8,3,6,4,9,5,7,2,1,1,9,2,6,8,7,4,3,5,3,6,9,5,1,4,8,7,2,2,5,8,3,7,9,1,4,6,4,1,7,8,6,2,3,5,9] 52 42
236 [8,4,3,2,6,9,1,7,5,9,7,2,5,4,1,3,8,6,5,6,1,3,7,8,4,2,9,3,2,6,9,8,5,7,4,1,1,8,4,6,2,7,9,5,3,7,9,5,1,3,4,2,6,8,4,3,9,7,5,6,8,1,2,2,5,8,4,1,3,6,9,7,6,1,7,8,9,2,5,3,4] 52 95
237 [8,1,4,7,6,9,5,2,3,5,9,7,1,2,3,8,6,4,3,6,2,8,4,5,1,9,7,9,3,5,4,7,2,6,1,8,1,2,6,9,3,8,4,7,5,4,7,8,6,5,1,2,3,9,7,8,9,5,1,6,3,4,2,2,5,1,3,9,4,7,8,6,6,4,3,2,8,7,9,5,1] 39 141
238 [6,4,9,3,5,1,7,8,2,7,5,3,2,9,8,4,6,1,2,1,8,4,6,7,9,3,5,9,3,1,5,4,2,6,7,8,8,6,5,9,7,3,2,1,4,4,2,7,8,1,6,3,5,9,1,7,4,6,2,5,8,9,3,3,9,6,1,8,4,5,2,7,5,8,2,7,3,9,1,4,6] 53 195
239 [3,4,9,1,6,7,8,2,5,5,6,2,4,3,8,9,7,1,7,1,8,5,2,9,3,6,4,1,8,6,7,9,4,2,5,3,9,5,4,2,1,3,7,8,6,2,7,3,6,8,5,4,1,9,8,9,7,3,5,1,6,4,2,4,2,1,9,7,6,5,3,8,6,3,5,8,4,2,1,9,7] 46 360
240 [2,4,7,8,1,6,9,3,5,6,8,5,3,9,7,2,4,1,9,1,3,5,2,4,8,7,6,7,5,8,2,6,9,4,1,3,3,2,4,1,8,5,7,6,9,1,9,6,4,7,3,5,8,2,4,6,1,7,5,2,3,9,8,5,7,9,6,3,8,1,2,4,8,3,2,9,4,1,6,5,7] 38 167
241 [4,3,6,5,8,7,1,2,9,8,5,1,3,9,2,7,4,6,7,2,9,6,1,4,3,5,8,2,4,7,9,6,1,5,8,3,5,6,3,4,2,8,9,7,1,9,1,8,7,5,3,2,6,4,1,7,2,8,3,6,4,9,5,6,9,4,1,7,5,8,3,2,3,8,5,2,4,9,6,1,7] 46 93
242 [5,4,8,7,3,9,2,1,6,7,1,6,2,5,8,4,9,3,9,2,3,6,4,1,8,7,5,2,6,1,5,8,3,7,4,9,8,7,5,4,9,6,3,2,1,3,9,4,1,7,2,5,6,8,4,3,7,9,1,5,6,8,2,1,5,2,8,6,4,9,3,7,6,8,9,3,2,7,1,5,4] 38 74
243 [7,6,3,9,8,2,5,4,1,1,9,5,6,7,4,3,8,2,8,2,4,1,5,3,6,9,7,4,7,1,2,3,8,9,5,6,5,3,9,7,6,1,8,2,4,6,8,2,4,9,5,1,7,3,2,5,7,3,1,9,4,6,8,3,4,8,5,2,6,7,1,9,9,1,6,8,4,7,2,3,5] 43 264
244 [5,6,2,1,9,8,7,3,4,8,4,3,5,2,7,9,1,6,7,1,9,6,4,3,8,2,5,3,7,6,9,1,4,2,5,8,4,9,5,2,8,6,1,7,3,2,8,1,3,7,5,4,6,9,6,2,7,4,5,9,3,8,1,9,5,8,7,3,1,6,4,2,1,3,4,8,6,2,5,9,7] 54 2232
245 [7,3,5,9,1,4,2,6,8,6,4,1,8,5,2,3,9,7,8,2,9,7,3,6,1,5,4,2,6,7,4,8,1,5,3,9,9,5,4,3,2,7,6,8,1,3,1,8,6,9,5,7,4,2,4,9,2,1,6,3,8,7,5,1,7,3,5,4,8,9,2,6,5,8,6,2,7,9,4,1,3] 44 77
246 [7,1,8,2,3,5,4,6,9,4,3,9,7,8,6,2,1,5,5,2,6,1,4,9,3,8,7,1,6,5,3,2,8,9,7,4,8,9,2,6,7,4,1,5,3,3,7,4,5,9,1,8,2,6,2,5,7,4,1,3,6,9,8,6,8,3,9,5,2,7,4,1,9,4,1,8,6,7,5,3,2] 39 0
